nome_geografico,categoria,classe,uf,latitude,longitude
ES-315,TRA,Trecho_Rodoviario,ES,-185.285,-40.334
ES-315,TRA,Trecho_Rodoviario,ES,-187.354,-398.187
ES-315,TRA,Trecho_Rodoviario,ES,-187.937,-398.057
ES-315,TRA,Trecho_Rodoviario,ES,-185.806,-401.428
ES-315,TRA,Trecho_Rodoviario,ES,-184.887,-403.854
ES-315,TRA,Trecho_Rodoviario,ES,-185.135,-403.685
ES-315,TRA,Trecho_Rodoviario,ES,-185.397,-402.612
ES-315,TRA,Trecho_Rodoviario,ES,-187.287,-398.195
ES-315,TRA,Trecho_Rodoviario,ES,-185.983,-401.116
ES-315,TRA,Trecho_Rodoviario,ES,-186.053,-400.996
ES-315,TRA,Trecho_Rodoviario,ES,-186.182,-40.025
ES-315,TRA,Trecho_Rodoviario,ES,-186.307,-399.998
ES-315,TRA,Trecho_Rodoviario,ES,-186.356,-399.817
ES-315,TRA,Trecho_Rodoviario,ES,-185.814,-401.409
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.605
ES-315,TRA,Trecho_Rodoviario,ES,-187.269,-398.358
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.612
ES-315,TRA,Trecho_Rodoviario,ES,-185.427,-403.166
ES-315,TRA,Trecho_Rodoviario,ES,-185.384,-403.231
ES-315,TRA,Trecho_Rodoviario,ES,-186.093,-400.601
ES-315,TRA,Trecho_Rodoviario,ES,-18.485,-404.025
ES-315,TRA,Trecho_Rodoviario,ES,-187.256,-398.438
ES-315,TRA,Trecho_Rodoviario,ES,-18.611,-400.514
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.848
ES-315,TRA,Trecho_Rodoviario,ES,-184.859,-404.003
ES-315,TRA,Trecho_Rodoviario,ES,-18.486,-403.999
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.505
ES-315,TRA,Trecho_Rodoviario,ES,-185.735,-401.546
ES-315,TRA,Trecho_Rodoviario,ES,-185.401,-402.985
ES-315,TRA,Trecho_Rodoviario,ES,-187.253,-398.447
ES-315,TRA,Trecho_Rodoviario,ES,-187.539,-398.183
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.499
ES-315,TRA,Trecho_Rodoviario,ES,-185.415,-403.017
ES-315,TRA,Trecho_Rodoviario,ES,-185.408,-403.003
ES-315,TRA,Trecho_Rodoviario,ES,-187.256,-398.438
ES-315,TRA,Trecho_Rodoviario,ES,-187.249,-398.453
ES-315,TRA,Trecho_Rodoviario,ES,-187.241,-398.469
ES-315,TRA,Trecho_Rodoviario,ES,-187.238,-398.475
ES-315,TRA,Trecho_Rodoviario,ES,-18.539,-402.961
ES-315,TRA,Trecho_Rodoviario,ES,-185.387,-402.952
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.525
ES-315,TRA,Trecho_Rodoviario,ES,-187.253,-398.447
ES-315,TRA,Trecho_Rodoviario,ES,-184.854,-404.016
ES-315,TRA,Trecho_Rodoviario,ES,-184.863,-403.992
ES-315,TRA,Trecho_Rodoviario,ES,-185.384,-403.231
ES-315,TRA,Trecho_Rodoviario,ES,-185.427,-403.166
ES-315,TRA,Trecho_Rodoviario,ES,-18.723,-398.549
ES-315,TRA,Trecho_Rodoviario,ES,-184.753,-404.097
ES-315,TRA,Trecho_Rodoviario,ES,-185.564,-401.897
ES-315,TRA,Trecho_Rodoviario,ES,-18.485,-404.025
ES-315,TRA,Trecho_Rodoviario,ES,-186.092,-400.904
ES-315,TRA,Trecho_Rodoviario,ES,-185.575,-401.782
ES-315,TRA,Trecho_Rodoviario,ES,-184.974,-403.848
ES-315,TRA,Trecho_Rodoviario,ES,-184.864,-403.893
ES-315,TRA,Trecho_Rodoviario,ES,-187.293,-398.191
ES-315,TRA,Trecho_Rodoviario,ES,-187.232,-398.543
ES-315,TRA,Trecho_Rodoviario,ES,-18.442,-403.968
ES-315,TRA,Trecho_Rodoviario,ES,-184.502,-403.962
ES-315,TRA,Trecho_Rodoviario,ES,-184.541,-404.013
ES-315,TRA,Trecho_Rodoviario,ES,-18.485,-404.025
ES-315,TRA,Trecho_Rodoviario,ES,-184.649,-404.059
ES-315,TRA,Trecho_Rodoviario,ES,-185.045,-403.771
ES-315,TRA,Trecho_Rodoviario,ES,-18.486,-403.999
ES-315,TRA,Trecho_Rodoviario,ES,-184.859,-404.003
ES-315,TRA,Trecho_Rodoviario,ES,-185.086,-403.707
ES-315,TRA,Trecho_Rodoviario,ES,-185.631,-401.713
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.525
ES-315,TRA,Trecho_Rodoviario,ES,-187.688,-398.177
ES-315,TRA,Trecho_Rodoviario,ES,-188.284,-398.041
ES-315,TRA,Trecho_Rodoviario,ES,-185.162,-403.547
ES-315,TRA,Trecho_Rodoviario,ES,-185.032,-403.821
ES-315,TRA,Trecho_Rodoviario,ES,-185.164,-403.559
ES-315,TRA,Trecho_Rodoviario,ES,-185.181,-403.594
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.848
ES-315,TRA,Trecho_Rodoviario,ES,-185.179,-403.517
ES-315,TRA,Trecho_Rodoviario,ES,-185.189,-403.515
ES-315,TRA,Trecho_Rodoviario,ES,-185.205,-403.517
ES-315,TRA,Trecho_Rodoviario,ES,-185.529,-402.334
ES-315,TRA,Trecho_Rodoviario,ES,-185.539,-402.229
ES-315,TRA,Trecho_Rodoviario,ES,-185.135,-403.685
ES-315,TRA,Trecho_Rodoviario,ES,-185.556,-402.211
ES-315,TRA,Trecho_Rodoviario,ES,-187.258,-39.843
ES-315,TRA,Trecho_Rodoviario,ES,-185.285,-40.334
ES-315,TRA,Trecho_Rodoviario,ES,-185.586,-40.208
ES-315,TRA,Trecho_Rodoviario,ES,-187.327,-398.182
ES-315,TRA,Trecho_Rodoviario,ES,-189.561,-397.622
ES-315,TRA,Trecho_Rodoviario,ES,-187.337,-398.183
ES-315,TRA,Trecho_Rodoviario,ES,-185.666,-401.672
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.499
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.492
ES-315,TRA,Trecho_Rodoviario,ES,-185.713,-40.16
ES-315,TRA,Trecho_Rodoviario,ES,-187.352,-398.187
ES-315,TRA,Trecho_Rodoviario,ES,-185.419,-402.534
ES-315,TRA,Trecho_Rodoviario,ES,-187.236,-398.487
ES-315,TRA,Trecho_Rodoviario,ES,-187.226,-398.565
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.601
ES-315,TRA,Trecho_Rodoviario,ES,-18.622,-400.133
ES-315,TRA,Trecho_Rodoviario,ES,-184.342,-403.908
ES-315,TRA,Trecho_Rodoviario,ES,-184.368,-403.938
ES-315,TRA,Trecho_Rodoviario,ES,-184.863,-403.992
ES-315,TRA,Trecho_Rodoviario,ES,-187.224,-398.594
ES-315,TRA,Trecho_Rodoviario,ES,-189.151,-397.891
ES-315,TRA,Trecho_Rodoviario,ES,-187.226,-398.565
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.605
ES-315,TRA,Trecho_Rodoviario,ES,-187.287,-398.195
ES-315,TRA,Trecho_Rodoviario,ES,-187.431,-39.818
ES-315,TRA,Trecho_Rodoviario,ES,-186.356,-399.817
ES-315,TRA,Trecho_Rodoviario,ES,-186.307,-399.998
ES-315,TRA,Trecho_Rodoviario,ES,-186.182,-40.025
ES-315,TRA,Trecho_Rodoviario,ES,-186.053,-400.996
ES-315,TRA,Trecho_Rodoviario,ES,-187.539,-398.183
ES-315,TRA,Trecho_Rodoviario,ES,-18.723,-398.549
ES-315,TRA,Trecho_Rodoviario,ES,-185.983,-401.116
ES-315,TRA,Trecho_Rodoviario,ES,-187.224,-398.587
ES-315,TRA,Trecho_Rodoviario,ES,-184.887,-403.854
ES-315,TRA,Trecho_Rodoviario,ES,-187.267,-398.374
ES-315,TRA,Trecho_Rodoviario,ES,-187.224,-398.592
ES-315,TRA,Trecho_Rodoviario,ES,-185.799,-401.439
ES-315,TRA,Trecho_Rodoviario,ES,-185.772,-401.473
ES-315,TRA,Trecho_Rodoviario,ES,-185.806,-401.428
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.612
ES-315,TRA,Trecho_Rodoviario,ES,-187.354,-398.187
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.605
ES-315,TRA,Trecho_Rodoviario,ES,-187.224,-398.585
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.623
ES-315,TRA,Trecho_Rodoviario,ES,-187.249,-398.453
ES-315,TRA,Trecho_Rodoviario,ES,-185.806,-401.428
ES-315,TRA,Trecho_Rodoviario,ES,-187.224,-398.578
ES-315,TRA,Trecho_Rodoviario,ES,-187.724,-39.81
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.875
ES-315,TRA,Trecho_Rodoviario,ES,-185.376,-402.914
ES-315,TRA,Trecho_Rodoviario,ES,-185.415,-403.017
ES-315,TRA,Trecho_Rodoviario,ES,-187.728,-39.805
ES-315,TRA,Trecho_Rodoviario,ES,-185.406,-402.997
ES-315,TRA,Trecho_Rodoviario,ES,-185.404,-402.991
ES-315,TRA,Trecho_Rodoviario,ES,-185.814,-401.409
ES-315,TRA,Trecho_Rodoviario,ES,-185.244,-403.498
ES-315,TRA,Trecho_Rodoviario,ES,-185.735,-401.546
ES-315,TRA,Trecho_Rodoviario,ES,-185.397,-402.612
ES-315,TRA,Trecho_Rodoviario,ES,-186.535,-398.973
ES-315,TRA,Trecho_Rodoviario,ES,-18.642,-399.583
ES-315,TRA,Trecho_Rodoviario,ES,-186.078,-400.744
ES-315,TRA,Trecho_Rodoviario,ES,-186.093,-400.601
ES-315,TRA,Trecho_Rodoviario,ES,-18.736,-398.186
ES-315,TRA,Trecho_Rodoviario,ES,-18.738,-398.179
ES-315,TRA,Trecho_Rodoviario,ES,-185.417,-403.035
ES-315,TRA,Trecho_Rodoviario,ES,-185.376,-402.892
ES-315,TRA,Trecho_Rodoviario,ES,-184.824,-404.074
ES-315,TRA,Trecho_Rodoviario,ES,-184.878,-403.953
ES-315,TRA,Trecho_Rodoviario,ES,-187.269,-398.358
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.872
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.872
ES-315,TRA,Trecho_Rodoviario,ES,-187.247,-398.458
ES-315,TRA,Trecho_Rodoviario,ES,-18.538,-40.293
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.861
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.867
ES-315,TRA,Trecho_Rodoviario,ES,-185.378,-402.921
ES-315,TRA,Trecho_Rodoviario,ES,-185.387,-402.952
ES-315,TRA,Trecho_Rodoviario,ES,-185.383,-402.941
ES-315,TRA,Trecho_Rodoviario,ES,-185.375,-402.904
ES-315,TRA,Trecho_Rodoviario,ES,-185.389,-402.959
ES-315,TRA,Trecho_Rodoviario,ES,-185.404,-402.991
ES-315,TRA,Trecho_Rodoviario,ES,-187.314,-398.184
ES-315,TRA,Trecho_Rodoviario,ES,-185.417,-403.024
ES-315,TRA,Trecho_Rodoviario,ES,-187.244,-398.464
ES-315,TRA,Trecho_Rodoviario,ES,-18.611,-400.514
ES-315,TRA,Trecho_Rodoviario,ES,-187.275,-398.321
ES-315,TRA,Trecho_Rodoviario,ES,-187.314,-398.184
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.844
ES-315,TRA,Trecho_Rodoviario,ES,-186.128,-400.418
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.844
ES-315,TRA,Trecho_Rodoviario,ES,-187.223,-398.618
ES-315,TRA,Trecho_Rodoviario,ES,-187.267,-398.374
ES-315,TRA,Trecho_Rodoviario,ES,-187.274,-398.327
ES-315,TRA,Trecho_Rodoviario,ES,-18.517,-40.353
ES-315,TRA,Trecho_Rodoviario,ES,-185.444,-403.083
ES-315,TRA,Trecho_Rodoviario,ES,-185.435,-403.152
ES-315,TRA,Trecho_Rodoviario,ES,-185.384,-402.746
ES-315,TRA,Trecho_Rodoviario,ES,-185.378,-402.837
ES-315,TRA,Trecho_Rodoviario,ES,-187.235,-398.505
ES-315,TRA,Trecho_Rodoviario,ES,-185.826,-401.391
ES-315,TRA,Trecho_Rodoviario,ES,-185.378,-402.832
ES-315,TRA,Trecho_Rodoviario,ES,-18.584,-40.133
ES-315,TRA,Trecho_Rodoviario,ES,-185.819,-40.14
ES-315,TRA,Trecho_Rodoviario,ES,-188.674,-398.034
ES-315,TRA,Trecho_Rodoviario,ES,-185.436,-402.473
ES-315,TRA,Trecho_Rodoviario,ES,-184.867,-403.982
ES-315,TRA,Trecho_Rodoviario,ES,-18.74,-398.179
ES-315,TRA,Trecho_Rodoviario,ES,-189.397,-397.749
ES-315,TRA,Trecho_Rodoviario,ES,-188.917,-397.959
ES-315,TRA,Trecho_Rodoviario,ES,-187.937,-398.057
ES-315,TRA,Trecho_Rodoviario,ES,-187.236,-398.487
ES-315,TRA,Trecho_Rodoviario,ES,-187.282,-398.196
ES-315,TRA,Trecho_Rodoviario,ES,-187.274,-398.226
ES-315,TRA,Trecho_Rodoviario,ES,-185.401,-402.985
ES-315,TRA,Trecho_Rodoviario,ES,-185.403,-40.299
ES-315,TRA,Trecho_Rodoviario,ES,-18.485,-404.025
ES-315,TRA,Trecho_Rodoviario,ES,-185.377,-402.875
ES-315,TRA,Trecho_Rodoviario,ES,-185.376,-402.914
ES-315,TRA,Trecho_Rodoviario,ES,-185.181,-403.594
ES-315,TRA,Trecho_Rodoviario,ES,-189.151,-397.891
ES-315,TRA,Trecho_Rodoviario,ES,-185.419,-402.534
ES-315,TRA,Trecho_Rodoviario,ES,-186.128,-400.418
